owl_id,site,datetime,audio_id,selec,start,end,segment_length,filepath_audio
172,順揚砂石場,2025-04-23 04:22:41 UTC,172 - 順揚砂石場 - 2025-04-23 04:22:41 UTC,2,9.3,15.3,6,E:/2026_eastern_grassowl_Taiwan/TAIGA_audio/順揚有利172/順揚砂石場/41_20250423_042241_fzuEeyRz.wav
R19,有利砂石場,2024-02-16 03:53:47 UTC,R19 - 有利砂石場 - 2024-02-16 03:53:47 UTC,1,0,6,6,E:/2026_eastern_grassowl_Taiwan/TAIGA_audio/順揚有利R19/有利砂石場/6_20240216_035347_ecKEaia4.wav
R19,有利砂石場,2024-02-16 03:53:47 UTC,R19 - 有利砂石場 - 2024-02-16 03:53:47 UTC,2,6.353061526166595,9.353061526166595,3,E:/2026_eastern_grassowl_Taiwan/TAIGA_audio/順揚有利R19/有利砂石場/6_20240216_035347_ecKEaia4.wav
R19,有利砂石場,2024-02-29 18:55:00 UTC,R19 - 有利砂石場 - 2024-02-29 18:55:00 UTC,1,0,3,3,E:/2026_eastern_grassowl_Taiwan/TAIGA_audio/順揚有利R19/有利砂石場/6_20240229_185500_GViKkNNi.wav
R19,有利砂石場,2024-02-29 19:08:36 UTC,R19 - 有利砂石場 - 2024-02-29 19:08:36 UTC,1,0,3,3,E:/2026_eastern_grassowl_Taiwan/TAIGA_audio/順揚有利R19/有利砂石場/6_20240229_190836_k5fnYqpj.wav
R19,有利砂石場,2024-02-29 19:08:36 UTC,R19 - 有利砂石場 - 2024-02-29 19:08:36 UTC,2,6.2994264373878615,15.299426437387861,9,E:/2026_eastern_grassowl_Taiwan/TAIGA_audio/順揚有利R19/有利砂石場/6_20240229_190836_k5fnYqpj.wav
R19,有利砂石場,2024-04-30 21:17:11 UTC,R19 - 有利砂石場 - 2024-04-30 21:17:11 UTC,1,9.3,15.3,6,E:/2026_eastern_grassowl_Taiwan/TAIGA_audio/順揚有利R19/有利砂石場/6_20240430_211711_MEswp23E.wav
R19,有利砂石場,2024-04-30 21:50:43 UTC,R19 - 有利砂石場 - 2024-04-30 21:50:43 UTC,1,0.9030421104615214,3.9030421104615214,3,E:/2026_eastern_grassowl_Taiwan/TAIGA_audio/順揚有利R19/有利砂石場/6_20240430_215043_VhKwwe6k.wav
R19,有利砂石場,2024-04-30 21:50:43 UTC,R19 - 有利砂石場 - 2024-04-30 21:50:43 UTC,2,3.3000000000000007,15.3,12,E:/2026_eastern_grassowl_Taiwan/TAIGA_audio/順揚有利R19/有利砂石場/6_20240430_215043_VhKwwe6k.wav
R19,有利砂石場,2024-06-06 20:34:19 UTC,R19 - 有利砂石場 - 2024-06-06 20:34:19 UTC,1,0,15,15,E:/2026_eastern_grassowl_Taiwan/TAIGA_audio/順揚有利R19/有利砂石場/6_20240606_203419_BwuYQmnR.wav
R19,有利砂石場,2024-06-10 19:55:28 UTC,R19 - 有利砂石場 - 2024-06-10 19:55:28 UTC,1,0,12,12,E:/2026_eastern_grassowl_Taiwan/TAIGA_audio/順揚有利R19/有利砂石場/6_20240610_195528_fvSbmLVm.wav
R19,有利砂石場,2024-06-10 19:55:28 UTC,R19 - 有利砂石場 - 2024-06-10 19:55:28 UTC,2,12.279544233103646,15.279544233103646,3,E:/2026_eastern_grassowl_Taiwan/TAIGA_audio/順揚有利R19/有利砂石場/6_20240610_195528_fvSbmLVm.wav
R19,有利砂石場,2024-06-30 20:16:34 UTC,R19 - 有利砂石場 - 2024-06-30 20:16:34 UTC,1,-2.6999999999999993,15.3,18,E:/2026_eastern_grassowl_Taiwan/TAIGA_audio/順揚有利R19/有利砂石場/6_20240630_201634_9ghTmD8y.wav
R19,有利砂石場,2024-07-04 20:30:44 UTC,R19 - 有利砂石場 - 2024-07-04 20:30:44 UTC,1,0,6,6,E:/2026_eastern_grassowl_Taiwan/TAIGA_audio/順揚有利R19/有利砂石場/6_20240704_203044_RL8KBiDp.wav
R19,有利砂石場,2024-07-04 20:30:44 UTC,R19 - 有利砂石場 - 2024-07-04 20:30:44 UTC,2,7.393666198795392,13.393666198795392,6,E:/2026_eastern_grassowl_Taiwan/TAIGA_audio/順揚有利R19/有利砂石場/6_20240704_203044_RL8KBiDp.wav
R19,非蟲叫,2024-09-02 00:35:22 UTC,R19 - 非蟲叫 - 2024-09-02 00:35:22 UTC,1,-2.6999999999999993,15.3,18,E:/2026_eastern_grassowl_Taiwan/TAIGA_audio/順揚有利R19/非蟲叫/41_20240902_003522_UTX9Q2Fo.wav
R19,非蟲叫,2024-09-02 01:58:47 UTC,R19 - 非蟲叫 - 2024-09-02 01:58:47 UTC,1,0,12,12,E:/2026_eastern_grassowl_Taiwan/TAIGA_audio/順揚有利R19/非蟲叫/41_20240902_015847_av9pxdx8.wav
R19,非蟲叫,2024-09-02 01:58:47 UTC,R19 - 非蟲叫 - 2024-09-02 01:58:47 UTC,2,12.09927185706642,15.09927185706642,3,E:/2026_eastern_grassowl_Taiwan/TAIGA_audio/順揚有利R19/非蟲叫/41_20240902_015847_av9pxdx8.wav
R19,順揚砂石場,2024-09-01 03:27:50 UTC,R19 - 順揚砂石場 - 2024-09-01 03:27:50 UTC,1,3.3000000000000025,15.3,11.999999999999998,E:/2026_eastern_grassowl_Taiwan/TAIGA_audio/順揚有利R19/順揚砂石場/41_20240901_032750_CTnCrM5N.wav
R19,順揚砂石場,2024-09-02 01:15:56 UTC,R19 - 順揚砂石場 - 2024-09-02 01:15:56 UTC,1,0.18980976081536793,3.189809760815368,3,E:/2026_eastern_grassowl_Taiwan/TAIGA_audio/順揚有利R19/順揚砂石場/41_20240902_011556_ncoJ9SHK.wav
R19,順揚砂石場,2024-09-07 23:38:10 UTC,R19 - 順揚砂石場 - 2024-09-07 23:38:10 UTC,1,0,15,15,E:/2026_eastern_grassowl_Taiwan/TAIGA_audio/順揚有利R19/順揚砂石場/41_20240907_233810_oYPB49ew.wav
R19,順揚砂石場,2024-12-01 20:14:23 UTC,R19 - 順揚砂石場 - 2024-12-01 20:14:23 UTC,1,7.014921917584783,10.014921917584783,3,E:/2026_eastern_grassowl_Taiwan/TAIGA_audio/順揚有利R19/順揚砂石場/41_20241201_201423_gxmyJBVg.wav
R19,順揚砂石場,2024-12-01 20:14:23 UTC,R19 - 順揚砂石場 - 2024-12-01 20:14:23 UTC,2,11.330801330309992,14.330801330309992,3,E:/2026_eastern_grassowl_Taiwan/TAIGA_audio/順揚有利R19/順揚砂石場/41_20241201_201423_gxmyJBVg.wav
R19,順揚砂石場,2024-12-18 22:26:33 UTC,R19 - 順揚砂石場 - 2024-12-18 22:26:33 UTC,1,0.09450349710663009,3.09450349710663,3,E:/2026_eastern_grassowl_Taiwan/TAIGA_audio/順揚有利R19/順揚砂石場/41_20241218_222633_ie2Tj5Wn.wav
R19,順揚砂石場,2024-12-18 22:26:33 UTC,R19 - 順揚砂石場 - 2024-12-18 22:26:33 UTC,2,3.3000000000000007,15.3,12,E:/2026_eastern_grassowl_Taiwan/TAIGA_audio/順揚有利R19/順揚砂石場/41_20241218_222633_ie2Tj5Wn.wav
R19,順揚砂石場,2024-12-19 19:56:41 UTC,R19 - 順揚砂石場 - 2024-12-19 19:56:41 UTC,1,0,3,3,E:/2026_eastern_grassowl_Taiwan/TAIGA_audio/順揚有利R19/順揚砂石場/41_20241219_195641_5QbnhkHZ.wav
R19,順揚砂石場,2024-12-19 19:56:41 UTC,R19 - 順揚砂石場 - 2024-12-19 19:56:41 UTC,2,4.513911363625616,10.513911363625617,6.000000000000001,E:/2026_eastern_grassowl_Taiwan/TAIGA_audio/順揚有利R19/順揚砂石場/41_20241219_195641_5QbnhkHZ.wav
R19,順揚砂石場,2024-12-19 19:56:41 UTC,R19 - 順揚砂石場 - 2024-12-19 19:56:41 UTC,3,12.3,15.3,3,E:/2026_eastern_grassowl_Taiwan/TAIGA_audio/順揚有利R19/順揚砂石場/41_20241219_195641_5QbnhkHZ.wav
R19,順揚砂石場,2024-12-29 04:56:27 UTC,R19 - 順揚砂石場 - 2024-12-29 04:56:27 UTC,1,3.3971274397644846,6.397127439764485,3,E:/2026_eastern_grassowl_Taiwan/TAIGA_audio/順揚有利R19/順揚砂石場/41_20241229_045627_g8wgK3er.wav
R19,順揚砂石場,2025-01-01 05:16:15 UTC,R19 - 順揚砂石場 - 2025-01-01 05:16:15 UTC,1,0,3,3,E:/2026_eastern_grassowl_Taiwan/TAIGA_audio/順揚有利R19/順揚砂石場/41_20250101_051615_T6zd9YTL.wav
R19,順揚砂石場,2025-01-01 05:16:15 UTC,R19 - 順揚砂石場 - 2025-01-01 05:16:15 UTC,2,5.9040245794399056,8.904024579439906,3,E:/2026_eastern_grassowl_Taiwan/TAIGA_audio/順揚有利R19/順揚砂石場/41_20250101_051615_T6zd9YTL.wav
R19,順揚砂石場,2025-01-01 05:16:15 UTC,R19 - 順揚砂石場 - 2025-01-01 05:16:15 UTC,3,10.371140043986534,13.371140043986534,3,E:/2026_eastern_grassowl_Taiwan/TAIGA_audio/順揚有利R19/順揚砂石場/41_20250101_051615_T6zd9YTL.wav
